name,age,position,height,value,national_matches,national_goals,matches20,goals20,assists20,yellow20,double_yellows20,red20,matches21,goals21,assists21,yellow21,double_yellows21,red21,matches22,goals22,assists22,yellow22,double_yellows22,red22,goal_percentage20,goal_percentage21,goal_percentage22,assists_percentage20,assists_percentage21,assists_percentage22,goalkeeper,deff,middle,attack
francisco-meixedo,22,Goalkeeper,1.9,900.0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,19,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,1,0,0,0
joao-mendes,23,Left-Back,1.79,825.0,0,0,0,0,0,0,0,0,26,0,2,6,0,2,33,3,3,2,0,0,0.0,0.0,0.09090909090909091,0.0,0.07692307692307693,0.09090909090909091,0,1,0,0
tiago-coser,19,Centre-Back,1.91,800.0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,20,1,0,9,0,0,0.0,0.0,0.05,0.0,0.0,0.0,0,1,0,0
goncalo-franco,22,Central Midfield,1.76,800.0,2,0,29,1,1,5,0,0,29,2,0,7,0,0,36,4,1,10,1,0,0.034482758620689655,0.06896551724137931,0.1111111111111111,0.034482758620689655,0.0,0.027777777777777776,0,0,1,0
rafael-rodrigues,21,Left-Back,1.83,875.0,3,0,26,1,0,5,0,0,36,2,2,6,0,0,31,0,1,8,0,0,0.038461538461538464,0.05555555555555555,0.0,0.0,0.05555555555555555,0.03225806451612903,0,1,0,0
lucas-freitas,22,Centre-Back,1.84,800.0,0,0,13,0,0,3,0,0,7,0,0,2,0,0,8,1,1,0,0,0,0.0,0.0,0.125,0.0,0.0,0.125,0,1,0,0
andre-gomes,18,Goalkeeper,1.82,2000.0,12,0,0,0,0,0,0,0,15,0,1,0,0,0,26,0,1,0,0,0,0.0,0.0,0.0,0.0,0.06666666666666667,0.038461538461538464,1,0,0,0
casper-tengstedt,23,Centre-Forward,1.84,6000.0,5,1,40,10,4,3,0,0,42,30,15,3,0,0,11,0,1,1,0,0,0.25,0.7142857142857143,0.0,0.1,0.35714285714285715,0.09090909090909091,0,0,0,1
john-mercado,21,Right Winger,1.86,75.0,0,0,0,0,0,0,0,0,18,2,0,1,0,1,13,2,1,1,0,0,0.0,0.1111111111111111,0.15384615384615385,0.0,0.0,0.07692307692307693,0,0,0,1
samba-kone,21,Central Midfield,1.9,600.0,0,0,0,0,0,0,0,0,17,3,0,3,0,0,22,0,1,3,0,0,0.0,0.17647058823529413,0.0,0.0,0.0,0.045454545454545456,0,0,1,0
tiago-almeida,21,Right-Back,1.77,700.0,1,0,22,0,0,2,0,0,28,0,3,2,0,0,37,0,1,3,0,1,0.0,0.0,0.0,0.0,0.10714285714285714,0.02702702702702703,0,1,0,0
joao-tome,20,Right-Back,1.85,750.0,6,0,20,0,0,0,0,0,33,0,8,2,0,0,31,1,1,10,0,0,0.0,0.0,0.03225806451612903,0.0,0.24242424242424243,0.03225806451612903,0,1,0,0
wesley-tanque,26,Centre-Forward,1.88,625.0,0,0,0,0,0,0,0,0,59,23,6,12,1,0,18,2,3,2,0,0,0.0,0.3898305084745763,0.1111111111111111,0.0,0.1016949152542373,0.16666666666666666,0,0,0,1
nilton,22,Left-Back,1.82,700.0,1,0,5,0,0,0,0,0,25,2,1,6,0,0,29,3,1,6,0,0,0.0,0.08,0.10344827586206896,0.0,0.04,0.034482758620689655,0,1,0,0
andre-clovis,25,Centre-Forward,1.86,600.0,0,0,29,8,2,3,0,0,26,2,1,0,0,0,43,31,2,4,0,0,0.27586206896551724,0.07692307692307693,0.7209302325581395,0.06896551724137931,0.038461538461538464,0.046511627906976744,0,0,0,1
telmo-arcanjo,21,Attacking Midfield,1.8,625.0,1,0,15,0,0,2,0,0,12,0,1,2,0,0,36,9,5,9,1,1,0.0,0.0,0.25,0.0,0.08333333333333333,0.1388888888888889,0,0,1,0
kewin,28,Goalkeeper,1.89,600.0,0,0,2,0,0,0,0,0,17,0,4,0,0,0,31,0,3,0,0,0,0.0,0.0,0.0,0.0,0.23529411764705882,0.0967741935483871,1,0,0,0
jota-goncalves,22,Centre-Back,1.86,600.0,0,0,6,0,0,0,0,0,6,0,0,2,0,0,38,0,2,14,0,0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0,1,0,0
luis-semedo,19,Centre-Forward,1.92,600.0,2,0,18,5,0,0,0,0,38,20,1,1,0,0,23,8,1,3,0,0,0.2777777777777778,0.5263157894736842,0.34782608695652173,0.0,0.02631578947368421,0.043478260869565216,0,0,0,1
santiago-godoy,22,Centre-Forward,1.82,575.0,0,0,4,0,0,1,0,0,29,11,6,10,0,0,15,4,0,4,0,0,0.0,0.3793103448275862,0.26666666666666666,0.0,0.20689655172413793,0.0,0,0,0,1
rodrigo-pinheiro,20,Right-Back,1.83,575.0,2,0,11,0,0,1,1,0,31,1,0,6,0,0,27,1,2,4,1,0,0.0,0.03225806451612903,0.037037037037037035,0.0,0.0,0.07407407407407407,0,1,0,0
rodrigo-borges,24,Centre-Back,1.87,550.0,0,0,5,0,0,2,1,0,1,0,0,0,0,0,37,3,0,8,1,0,0.0,0.0,0.08108108108108109,0.0,0.0,0.0,0,1,0,0
jhon-velasquez,28,Attacking Midfield,1.74,550.0,0,0,43,6,8,5,0,0,15,0,2,2,0,0,18,2,3,2,0,0,0.13953488372093023,0.0,0.1111111111111111,0.18604651162790697,0.13333333333333333,0.16666666666666666,0,0,1,0
godfried-frimpong,24,Left-Back,1.8,550.0,2,0,12,0,3,1,0,0,12,0,0,2,0,0,31,0,6,2,0,0,0.0,0.0,0.0,0.25,0.0,0.1935483870967742,0,1,0,0
ze-pedro,26,Centre-Back,1.87,550.0,0,0,11,1,0,2,0,0,29,3,0,3,0,0,33,1,0,3,0,0,0.09090909090909091,0.10344827586206896,0.030303030303030304,0.0,0.0,0.0,0,1,0,0
edi-semedo,24,Right Winger,1.81,550.0,0,0,27,4,0,2,0,0,31,3,4,4,0,0,37,5,4,1,0,0,0.14814814814814814,0.0967741935483871,0.13513513513513514,0.0,0.12903225806451613,0.10810810810810811,0,0,0,1
hugo-gomes,28,Centre-Back,1.87,550.0,2,0,39,6,0,7,0,1,29,5,0,9,0,0,31,4,1,6,0,0,0.15384615384615385,0.1724137931034483,0.12903225806451613,0.0,0.0,0.03225806451612903,0,1,0,0
goncalo-tabuaco,22,Goalkeeper,1.88,550.0,1,0,21,0,3,0,0,0,22,0,3,0,1,0,36,0,3,0,0,0,0.0,0.0,0.0,0.14285714285714285,0.13636363636363635,0.08333333333333333,1,0,0,0
rui-costa,27,Second Striker,1.79,550.0,0,0,25,4,0,0,0,0,42,5,3,4,0,1,35,10,2,4,0,0,0.16,0.11904761904761904,0.2857142857142857,0.0,0.07142857142857142,0.05714285714285714,0,0,0,1
joao-pinto,22,Centre-Back,1.88,550.0,1,0,1,0,0,0,0,0,25,0,0,4,0,0,37,0,3,7,0,0,0.0,0.0,0.0,0.0,0.0,0.08108108108108109,0,1,0,0
joao-marcelo,22,Centre-Back,1.89,550.0,0,0,31,3,0,3,0,1,26,3,0,8,0,0,26,7,1,6,0,0,0.0967741935483871,0.11538461538461539,0.2692307692307692,0.0,0.0,0.038461538461538464,0,1,0,0
wendel,22,Centre-Forward,1.8,525.0,0,0,17,1,1,2,0,0,34,8,2,5,1,0,30,8,5,7,0,1,0.058823529411764705,0.23529411764705882,0.26666666666666666,0.058823529411764705,0.058823529411764705,0.16666666666666666,0,0,0,1
ronaldo-camara,20,Attacking Midfield,1.72,500.0,14,3,14,3,0,2,0,1,17,0,3,0,0,0,6,0,0,0,0,0,0.21428571428571427,0.0,0.0,0.0,0.17647058823529413,0.0,0,0,1,0
vladan-danilovic,23,Defensive Midfield,1.83,525.0,7,0,19,2,1,8,0,0,31,1,0,8,0,0,35,5,1,12,1,0,0.10526315789473684,0.03225806451612903,0.14285714285714285,0.05263157894736842,0.0,0.02857142857142857,0,0,1,0
mansur,30,Left-Back,1.81,500.0,4,0,27,0,1,5,0,0,37,1,0,9,1,0,16,2,1,3,0,0,0.0,0.02702702702702703,0.125,0.037037037037037035,0.0,0.0625,0,1,0,0
casper-tengstedt,23,Centre-Forward,1.84,6000.0,5,1,40,10,4,3,0,0,42,30,15,3,0,0,11,0,1,1,0,0,0.25,0.7142857142857143,0.0,0.1,0.35714285714285715,0.09090909090909091,0,0,0,1
andre-gomes,18,Goalkeeper,1.82,2000.0,12,0,0,0,0,0,0,0,15,0,1,0,0,0,26,0,1,0,0,0,0.0,0.0,0.0,0.0,0.06666666666666667,0.038461538461538464,1,0,0,0
john-mercado,21,Right Winger,1.86,75.0,0,0,0,0,0,0,0,0,18,2,0,1,0,1,13,2,1,1,0,0,0.0,0.1111111111111111,0.15384615384615385,0.0,0.0,0.07692307692307693,0,0,0,1
rafael-barbosa,27,Left Winger,1.73,500.0,1,0,32,3,2,2,0,0,35,2,5,8,0,0,36,6,2,4,0,0,0.09375,0.05714285714285714,0.16666666666666666,0.0625,0.14285714285714285,0.05555555555555555,0,0,0,1
sidney-lima,26,Centre-Back,1.82,500.0,0,0,1,0,0,1,0,0,29,1,0,9,1,0,33,1,0,6,0,0,0.0,0.034482758620689655,0.030303030303030304,0.0,0.0,0.0,0,1,0,0
walterson-silva,28,Left Winger,1.8,500.0,0,0,37,3,3,3,0,0,28,1,0,5,0,0,36,7,4,4,0,0,0.08108108108108109,0.03571428571428571,0.19444444444444445,0.08108108108108109,0.0,0.1111111111111111,0,0,0,1
tiago-manso,23,Right-Back,1.74,500.0,0,0,25,1,0,8,1,0,25,2,3,7,1,0,35,0,1,13,0,0,0.04,0.08,0.0,0.0,0.12,0.02857142857142857,0,1,0,0
jovan-lukic,21,Central Midfield,1.8,500.0,6,0,27,2,0,5,0,0,34,1,2,4,1,0,28,1,1,5,0,0,0.07407407407407407,0.029411764705882353,0.03571428571428571,0.0,0.058823529411764705,0.03571428571428571,0,0,1,0
fabinho,28,Attacking Midfield,1.8,500.0,2,0,33,4,1,4,0,0,24,5,3,5,0,0,39,2,8,2,0,1,0.12121212121212122,0.20833333333333334,0.05128205128205128,0.030303030303030304,0.125,0.20512820512820512,0,0,1,0
leo-alaba,23,Right-Back,1.83,500.0,0,0,2,0,0,1,0,0,12,0,0,2,1,0,34,1,2,11,0,0,0.0,0.0,0.029411764705882353,0.0,0.0,0.058823529411764705,0,1,0,0
volnei,23,Centre-Back,1.88,500.0,0,0,13,0,0,2,0,0,22,5,0,3,0,0,35,2,3,10,1,0,0.0,0.22727272727272727,0.05714285714285714,0.0,0.0,0.08571428571428572,0,1,0,0
abner,27,Left-Back,1.8,500.0,4,0,15,0,1,4,0,0,33,0,1,10,0,1,35,1,1,10,0,0,0.0,0.0,0.02857142857142857,0.06666666666666667,0.030303030303030304,0.02857142857142857,0,1,0,0
braima,22,Central Midfield,1.81,500.0,0,0,17,0,0,3,0,0,25,0,0,4,0,0,41,2,2,9,0,0,0.0,0.0,0.04878048780487805,0.0,0.0,0.04878048780487805,0,0,1,0
serginho,23,Central Midfield,1.81,475.0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,38,5,3,6,0,0,0.0,0.0,0.13157894736842105,0.0,0.0,0.07894736842105263,0,0,1,0
anthony-correia,23,Centre-Back,1.85,475.0,0,0,7,0,0,2,0,0,32,1,1,10,0,0,34,0,1,9,0,1,0.0,0.03125,0.0,0.0,0.03125,0.029411764705882353,0,1,0,0
robinho,25,Right-Back,1.71,475.0,0,0,27,1,2,4,1,0,37,0,3,8,0,0,27,0,1,9,0,1,0.037037037037037035,0.0,0.0,0.07407407407407407,0.08108108108108109,0.037037037037037035,0,1,0,0
gustavo-marques,21,Centre-Back,1.89,475.0,0,0,0,0,0,0,0,0,9,1,0,1,0,0,30,3,2,9,0,0,0.0,0.1111111111111111,0.1,0.0,0.0,0.06666666666666667,0,1,0,0
domen-gril,21,Goalkeeper,1.87,475.0,2,0,0,0,1,0,0,0,27,0,2,0,2,0,37,0,6,0,0,0,0.0,0.0,0.0,0.0,0.07407407407407407,0.16216216216216217,1,0,0,0
joao-oliveira,27,Left Winger,1.77,475.0,11,1,26,5,1,4,0,0,28,3,4,2,0,0,35,6,5,8,1,0,0.19230769230769232,0.10714285714285714,0.17142857142857143,0.038461538461538464,0.14285714285714285,0.14285714285714285,0,0,0,1
kikas,24,Centre-Forward,1.77,475.0,0,0,31,6,1,4,0,0,17,2,0,0,0,1,39,12,3,6,0,0,0.1935483870967742,0.11764705882352941,0.3076923076923077,0.03225806451612903,0.0,0.07692307692307693,0,0,0,1
henrique-pereira,21,Left Winger,1.78,475.0,9,0,27,1,0,2,0,0,34,9,5,2,0,0,34,9,5,4,0,0,0.037037037037037035,0.2647058823529412,0.2647058823529412,0.0,0.14705882352941177,0.14705882352941177,0,0,0,1
alanzinho,23,Attacking Midfield,1.65,450.0,0,0,11,1,0,1,0,0,16,1,1,3,0,0,37,8,10,5,0,0,0.09090909090909091,0.0625,0.21621621621621623,0.0,0.0625,0.2702702702702703,0,0,1,0
joao-resende,20,Centre-Forward,1.78,450.0,2,1,15,7,1,0,0,0,29,11,4,2,0,0,15,1,0,1,0,0,0.4666666666666667,0.3793103448275862,0.06666666666666667,0.06666666666666667,0.13793103448275862,0.0,0,0,0,1
marcelo-alves,25,Centre-Back,1.92,450.0,0,0,23,0,0,6,0,1,13,0,0,3,0,1,39,4,1,4,0,0,0.0,0.0,0.10256410256410256,0.0,0.0,0.02564102564102564,0,1,0,0
rodrigo-fernandes,22,Defensive Midfield,1.84,450.0,0,0,0,0,0,0,0,0,17,0,0,4,0,0,19,1,0,5,0,0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0,0,1,0
andre-gomes,18,Goalkeeper,1.82,2000.0,12,0,0,0,0,0,0,0,15,0,1,0,0,0,26,0,1,0,0,0,0.0,0.0,0.0,0.0,0.06666666666666667,0.038461538461538464,1,0,0,0
john-mercado,21,Right Winger,1.86,75.0,0,0,0,0,0,0,0,0,18,2,0,1,0,1,13,2,1,1,0,0,0.0,0.1111111111111111,0.15384615384615385,0.0,0.0,0.07692307692307693,0,0,0,1
david-bruno,31,Right-Back,1.75,450.0,4,0,35,0,4,1,0,0,23,0,1,5,0,0,34,1,5,5,0,0,0.0,0.0,0.029411764705882353,0.11428571428571428,0.043478260869565216,0.14705882352941177,0,1,0,0
cristian-ponde,28,Right Winger,1.81,450.0,10,8,30,6,5,3,0,0,33,7,2,3,0,1,35,8,6,1,1,1,0.2,0.21212121212121213,0.22857142857142856,0.16666666666666666,0.06060606060606061,0.17142857142857143,0,0,0,1
tiago-morais,19,Right Winger,1.68,450.0,2,0,17,3,0,3,0,0,16,2,0,1,0,1,35,4,2,5,0,0,0.17647058823529413,0.125,0.11428571428571428,0.0,0.0,0.05714285714285714,0,0,0,1
casper-tengstedt,23,Centre-Forward,1.84,6000.0,5,1,40,10,4,3,0,0,42,30,15,3,0,0,11,0,1,1,0,0,0.25,0.7142857142857143,0.0,0.1,0.35714285714285715,0.09090909090909091,0,0,0,1
lorenzo-lucca,22,Centre-Forward,2.01,6000.0,6,2,27,13,0,5,0,1,35,6,4,7,1,1,30,8,4,4,0,0,0.48148148148148145,0.17142857142857143,0.26666666666666666,0.0,0.11428571428571428,0.13333333333333333,0,0,0,1
thomas-van-den-belt,21,Defensive Midfield,1.81,2000.0,2,0,9,0,0,0,0,0,33,3,2,6,0,0,37,16,8,7,0,0,0.0,0.09090909090909091,0.43243243243243246,0.0,0.06060606060606061,0.21621621621621623,0,0,1,0
kian-fitz-jim,19,Central Midfield,1.74,1300.0,1,0,26,1,2,3,1,0,34,0,3,7,0,0,34,3,6,5,0,0,0.038461538461538464,0.0,0.08823529411764706,0.07692307692307693,0.08823529411764706,0.17647058823529413,0,0,1,0
youri-regeer,19,Central Midfield,1.77,1500.0,1,0,37,0,5,6,0,0,30,6,9,4,0,0,29,1,4,4,0,0,0.0,0.2,0.034482758620689655,0.13513513513513514,0.3,0.13793103448275862,0,0,1,0
anthony-fontana,23,Attacking Midfield,1.77,1000.0,2,4,17,2,1,2,0,0,1,0,0,0,0,0,12,0,0,1,0,0,0.11764705882352941,0.0,0.0,0.058823529411764705,0.0,0.0,0,0,1,0
ryan-thomas,28,Central Midfield,1.74,1300.0,18,3,24,1,5,2,0,0,9,1,0,1,0,0,19,0,3,1,0,0,0.041666666666666664,0.1111111111111111,0.0,0.20833333333333334,0.0,0.15789473684210525,0,0,1,0
emil-hansson,24,Left Winger,1.72,1300.0,10,4,34,2,4,0,0,0,28,0,5,0,0,0,38,16,19,3,0,0,0.058823529411764705,0.0,0.42105263157894735,0.11764705882352941,0.17857142857142858,0.5,0,0,0,1
justin-hoogma,24,Centre-Back,1.9,1000.0,14,0,22,1,1,2,0,0,18,0,0,2,0,0,40,3,1,5,0,0,0.045454545454545456,0.0,0.075,0.045454545454545456,0.0,0.025,0,1,0,0
jason-van-duiven,18,Centre-Forward,1.75,1000.0,12,3,3,1,0,0,0,0,26,23,9,0,0,0,36,17,3,4,0,0,0.3333333333333333,0.8846153846153846,0.4722222222222222,0.0,0.34615384615384615,0.08333333333333333,0,0,0,1
dylan-vente,24,Centre-Forward,1.85,900.0,13,5,21,6,3,2,0,0,42,25,7,2,0,0,39,21,6,1,0,0,0.2857142857142857,0.5952380952380952,0.5384615384615384,0.14285714285714285,0.16666666666666666,0.15384615384615385,0,0,0,1
nikolai-laursen,25,Right Winger,1.87,900.0,11,4,32,3,1,2,0,1,33,4,0,3,0,0,31,17,8,3,0,0,0.09375,0.12121212121212122,0.5483870967741935,0.03125,0.0,0.25806451612903225,0,0,0,1
mika-godts,18,Left Winger,1.76,800.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,36,12,3,3,1,0,0.0,0.0,0.3333333333333333,0.0,0.0,0.08333333333333333,0,0,0,1
olivier-aertssen,18,Centre-Back,1.83,800.0,1,0,5,1,0,0,0,0,27,1,0,2,0,0,40,1,2,3,0,0,0.2,0.037037037037037035,0.025,0.0,0.0,0.05,0,1,0,0
anthony-limbombe,28,Left Winger,1.77,800.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,38,8,7,1,0,0,0.0,0.0,0.21052631578947367,0.0,0.0,0.18421052631578946,0,0,0,1
fabian-de-keijzer,23,Goalkeeper,1.93,800.0,1,0,7,0,1,0,0,0,31,0,1,0,0,0,13,0,1,0,0,0,0.0,0.0,0.0,0.14285714285714285,0.03225806451612903,0.07692307692307693,1,0,0,0
christian-rasmussen,20,Centre-Forward,1.84,800.0,0,0,20,1,1,3,0,0,41,8,5,1,0,0,32,9,2,2,0,0,0.05,0.1951219512195122,0.28125,0.05,0.12195121951219512,0.0625,0,0,0,1
pol-llonch,30,Central Midfield,1.7,700.0,0,0,29,0,0,7,1,0,26,0,0,4,0,0,30,1,0,6,0,0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0,0,1,0
sontje-hansen,21,Right Winger,1.73,750.0,3,0,28,3,5,2,0,0,23,3,2,1,0,0,23,4,3,1,0,1,0.10714285714285714,0.13043478260869565,0.17391304347826086,0.17857142857142858,0.08695652173913043,0.13043478260869565,0,0,0,1
tibo-persyn,21,Right Midfield,1.79,700.0,0,0,10,0,1,0,0,0,6,2,0,1,0,0,34,0,3,4,0,0,0.0,0.3333333333333333,0.0,0.1,0.0,0.08823529411764706,0,0,1,0
thomas-van-den-belt,21,Defensive Midfield,1.81,2000.0,2,0,9,0,0,0,0,0,33,3,2,6,0,0,37,16,8,7,0,0,0.0,0.09090909090909091,0.43243243243243246,0.0,0.06060606060606061,0.21621621621621623,0,0,1,0
bryan-limbombe,22,Left Winger,1.72,700.0,0,0,4,0,0,0,0,0,36,7,5,1,0,0,36,7,5,4,0,0,0.0,0.19444444444444445,0.19444444444444445,0.0,0.1388888888888889,0.1388888888888889,0,0,0,1
melayro-bogarde,21,Defensive Midfield,1.86,700.0,3,0,24,0,3,7,1,0,26,0,0,4,0,0,14,1,1,0,0,0,0.0,0.0,0.07142857142857142,0.125,0.0,0.07142857142857142,0,0,1,0
ryan-thomas,28,Central Midfield,1.74,1300.0,18,3,24,1,5,2,0,0,9,1,0,1,0,0,19,0,3,1,0,0,0.041666666666666664,0.1111111111111111,0.0,0.20833333333333334,0.0,0.15789473684210525,0,0,1,0
yusuf-barasi,20,Centre-Forward,1.82,650.0,9,1,22,9,4,1,0,0,23,6,1,1,0,1,36,12,3,2,0,0,0.4090909090909091,0.2608695652173913,0.3333333333333333,0.18181818181818182,0.043478260869565216,0.08333333333333333,0,0,0,1
emil-hansson,24,Left Winger,1.72,1300.0,10,4,34,2,4,0,0,0,28,0,5,0,0,0,38,16,19,3,0,0,0.058823529411764705,0.0,0.42105263157894735,0.11764705882352941,0.17857142857142858,0.5,0,0,0,1
ringo-meerveld,20,Central Midfield,1.77,650.0,0,0,35,5,5,4,0,0,16,0,3,0,0,0,29,0,2,0,0,0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.1875,0.06896551724137931,0,0,1,0
sam-kersten,25,Centre-Back,1.91,650.0,0,0,28,0,0,4,0,0,14,0,0,3,0,1,21,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0
nick-venema,24,Right Winger,1.81,650.0,0,0,32,5,2,2,0,0,35,15,3,4,0,0,42,14,8,3,0,0,0.15625,0.42857142857142855,0.3333333333333333,0.0625,0.08571428571428572,0.19047619047619047,0,0,0,1
jizz-hornkamp,25,Centre-Forward,1.82,650.0,0,0,35,20,5,3,0,0,31,9,3,6,0,0,35,11,6,5,0,0,0.5714285714285714,0.2903225806451613,0.3142857142857143,0.14285714285714285,0.0967741935483871,0.17142857142857143,0,0,0,1
marco-rente,26,Centre-Back,1.87,600.0,0,0,27,0,1,3,0,0,28,1,1,5,0,0,32,3,4,8,0,0,0.0,0.03571428571428571,0.09375,0.037037037037037035,0.03571428571428571,0.125,0,1,0,0
christos-giousis,24,Right Winger,1.77,600.0,2,0,27,4,2,2,0,0,30,17,4,3,0,0,34,7,9,2,0,1,0.14814814814814814,0.5666666666666667,0.20588235294117646,0.07407407407407407,0.13333333333333333,0.2647058823529412,0,0,0,1
fedde-de-jong,19,Attacking Midfield,1.85,650.0,1,0,18,1,3,0,0,0,44,8,6,2,0,0,34,4,1,2,0,0,0.05555555555555555,0.18181818181818182,0.11764705882352941,0.16666666666666666,0.13636363636363635,0.029411764705882353,0,0,1,0
thijs-oosting,23,Attacking Midfield,1.76,600.0,5,1,32,11,8,3,0,0,17,3,2,1,0,0,16,2,2,1,0,0,0.34375,0.17647058823529413,0.125,0.25,0.11764705882352941,0.125,0,0,1,0
jenson-seelt,20,Centre-Back,1.92,600.0,0,0,9,0,0,0,0,0,27,3,1,3,0,1,33,4,1,9,0,0,0.0,0.1111111111111111,0.12121212121212122,0.0,0.037037037037037035,0.030303030303030304,0,1,0,0
sava-arangel-cestic,22,Centre-Back,1.92,600.0,2,0,23,2,0,7,0,0,25,0,0,8,0,0,9,0,1,2,0,0,0.08695652173913043,0.0,0.0,0.0,0.0,0.1111111111111111,0,1,0,0
wessel-dammers,28,Centre-Back,1.85,600.0,1,0,28,1,1,9,0,0,34,1,3,3,0,0,35,1,2,4,0,1,0.03571428571428571,0.029411764705882353,0.02857142857142857,0.03571428571428571,0.08823529411764706,0.05714285714285714,0,1,0,0
leeroy-owusu,26,Right-Back,1.74,600.0,3,0,30,0,1,3,0,0,32,0,4,1,0,0,40,2,7,3,0,0,0.0,0.0,0.05,0.03333333333333333,0.125,0.175,0,1,0,0
jesse-bosch,23,Defensive Midfield,1.76,600.0,0,0,32,2,1,6,0,0,29,1,0,0,0,0,34,4,4,4,0,0,0.0625,0.034482758620689655,0.11764705882352941,0.03125,0.0,0.11764705882352941,0,0,1,0
odysseus-velanas,25,Attacking Midfield,1.8,600.0,7,1,21,6,4,2,0,0,36,10,6,4,0,0,36,16,5,6,0,0,0.2857142857142857,0.2777777777777778,0.4444444444444444,0.19047619047619047,0.16666666666666666,0.1388888888888889,0,0,1,0
jasper-schendelaar,22,Goalkeeper,1.86,600.0,0,0,37,0,1,0,0,0,14,0,0,0,0,0,37,0,0,0,1,0,0.0,0.0,0.0,0.02702702702702703,0.0,0.0,1,0,0,0
ruben-van-bommel,18,Left Winger,1.86,550.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34,15,5,7,0,0,0.0,0.0,0.4411764705882353,0.0,0.0,0.14705882352941177,0,0,0,1
danny-bakker,28,Centre-Back,1.84,550.0,3,0,34,3,2,5,0,0,34,4,1,2,0,0,2,0,0,0,0,0,0.08823529411764706,0.11764705882352941,0.0,0.058823529411764705,0.029411764705882353,0.0,0,1,0,0
elias-mar-omarsson,28,Centre-Forward,1.8,600.0,9,0,41,25,1,0,0,0,32,7,2,2,0,1,34,12,3,2,0,0,0.6097560975609756,0.21875,0.35294117647058826,0.024390243902439025,0.0625,0.08823529411764706,0,0,0,1
boyd-lucassen,24,Right-Back,1.73,550.0,0,0,36,1,3,4,0,0,36,1,1,2,0,0,44,3,11,5,0,0,0.027777777777777776,0.027777777777777776,0.06818181818181818,0.08333333333333333,0.027777777777777776,0.25,0,1,0,0
jeredy-hilterman,24,Centre-Forward,1.86,550.0,6,1,39,19,2,2,0,0,36,10,4,4,0,0,42,15,3,5,0,0,0.48717948717948717,0.2777777777777778,0.35714285714285715,0.05128205128205128,0.1111111111111111,0.07142857142857142,0,0,0,1
thomas-van-den-belt,21,Defensive Midfield,1.81,2000.0,2,0,9,0,0,0,0,0,33,3,2,6,0,0,37,16,8,7,0,0,0.0,0.09090909090909091,0.43243243243243246,0.0,0.06060606060606061,0.21621621621621623,0,0,1,0
joey-sleegers,28,Left Winger,1.78,550.0,2,0,17,3,1,0,0,0,40,24,12,1,0,0,25,2,3,2,0,0,0.17647058823529413,0.6,0.08,0.058823529411764705,0.3,0.12,0,0,0,1
ryan-thomas,28,Central Midfield,1.74,1300.0,18,3,24,1,5,2,0,0,9,1,0,1,0,0,19,0,3,1,0,0,0.041666666666666664,0.1111111111111111,0.0,0.20833333333333334,0.0,0.15789473684210525,0,0,1,0
emil-hansson,24,Left Winger,1.72,1300.0,10,4,34,2,4,0,0,0,28,0,5,0,0,0,38,16,19,3,0,0,0.058823529411764705,0.0,0.42105263157894735,0.11764705882352941,0.17857142857142858,0.5,0,0,0,1
philip-brittijn,19,Defensive Midfield,1.82,500.0,2,0,0,0,0,0,0,0,31,3,0,2,0,0,41,3,6,9,0,0,0.0,0.0967741935483871,0.07317073170731707,0.0,0.0,0.14634146341463414,0,0,1,0
lennart-thy,31,Centre-Forward,1.84,525.0,7,1,36,14,3,0,0,0,36,5,2,1,0,0,37,23,6,1,0,0,0.3888888888888889,0.1388888888888889,0.6216216216216216,0.08333333333333333,0.05555555555555555,0.16216216216216217,0,0,0,1
sonny-stevens,30,Goalkeeper,1.94,500.0,0,0,39,0,0,0,0,0,31,0,0,0,0,0,23,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,1,0,0,0
michael-brouwer,30,Goalkeeper,1.89,550.0,1,0,8,0,0,0,0,0,39,0,0,0,0,0,38,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,1,0,0,0
lance-duijvestijn,24,Attacking Midfield,1.83,500.0,2,0,38,11,4,4,0,0,38,12,13,6,0,0,38,12,4,5,0,0,0.2894736842105263,0.3157894736842105,0.3157894736842105,0.10526315789473684,0.34210526315789475,0.10526315789473684,0,0,1,0
lucas-schoofs,26,Central Midfield,1.86,500.0,1,0,32,2,2,2,0,0,31,0,2,2,0,0,40,10,5,1,0,0,0.0625,0.0,0.25,0.0625,0.06451612903225806,0.125,0,0,1,0
